date_id,full_date,day,month,month_name,quarter,year,day_of_week,is_weekend,fiscal_year
20210412,2021-04-12,12.0,4,April,Q2,2021,Monday,,FY2022
20241209,2024-12-09,9.0,12,  DECEMBER  ,Q4,2024,Monday,False,FY2025
20231018,2023-10-18,18.0,10,October,Q4,2023,Wednesday,,FY2024
20230731,2023-07-31,31.0,7,July,Q3,2023,Monday,False,FY2024
20240627,2024-06-27,27.0,6,June,Q2,2024,Thursday,False,  FY2025
20221219,2022-12-19,,12,December,Q4,2022,monday,False,FY2023
20220529,2022-05-29,29.0,5,May,Q2   ,2022,  Sunday,True,FY2023
20231002,2023-10-02,2.0,10,October,q4,2023,Monday,False,FY2024
20230313,2023-03-13,13.0,3,March,q1,2023,Monday,False,FY2023
20230828,2023-08-28,28.0,8,August,Q3,2023,Monday,False,FY2024
20221103,2022-11-03,3.0,11,November,Q4,2022,Thursday,False,fy2023   
20231028,2023-10-28,28.0,10,October,Q4,2023,saturday,True,FY2024   
20240605,2024-06-05,5.0,6,JUNE,Q2,2024,Wednesday,False,fy2025
20230615,2023-06-15,15.0,6,June,Q2,2023,Thursday,False,FY2024   
20241208,2024-12-08,8.0,12,December,Q4,2024,Sunday,True,FY2025
20210822,2021-08-22,22.0,8,August,Q3,2021,Sunday,True,FY2022
20240610,2024-06-10,10.0,6,June   ,Q2,2024,Monday,False,FY2025
20220213,2022-02-13,13.0,2,february   ,Q1,2022,Sunday,True,FY2022
20211202,2021-12-02,2.0,12,December,q4,2021,Thursday,False,FY2022
20240720,2024-07-20,20.0,7,  July,Q3,2024,Saturday,True,FY2025   
20220220,2022-02-20,20.0,2,February,Q1,2022,  Sunday,True,FY2022
20220424,2022-04-24,24.0,4,April,Q2,2022,Sunday,True,FY2023
20230305,2023-03-05,5.0,3,March,Q1,2023,Sunday,True,FY2023
20220207,2022-02-07,7.0,2,February,Q1,2022,MONDAY,False,FY2022   
20220730,2022-07-30,30.0,7,July,Q3,2022,Saturday,True,FY2023
20211011,2021-10-11,11.0,10,OCTOBER,Q4,2021,monday,False,  FY2022
20211031,2021-10-31,31.0,10,October,Q4,2021,Sunday,True,FY2022
20220711,2022-07-11,11.0,7,July,Q3,2022,Monday,False,FY2023
20210525,2021-05-25,25.0,5,May,Q2,2021,Tuesday,False,FY2022
20240731,2024-07-31,31.0,7,JULY   ,Q3,2024,Wednesday,False,FY2025
20230709,2023-07-09,9.0,7,July,Q3,2023,Sunday,True,FY2024
20210210,2021-02-10,10.0,2,FEBRUARY,Q1,2021,Wednesday,False,FY2021
20240611,2024-06-11,11.0,6,june,Q2,2024,Tuesday,False,FY2025
20210228,2021-02-28,,2,February   ,Q1,2021,Sunday,True,FY2021
20241219,2024-12-19,19.0,12,December,Q4,2024,Thursday,False,FY2025   
20241009,2024-10-09,9.0,10,October   ,Q4,2024,Wednesday,False,FY2025
20230322,2023-03-22,,3,March,Q1,2023,Wednesday,False,FY2023
20210913,2021-09-13,13.0,9,September,Q3,2021,Monday,False,FY2022
20240509,2024-05-09,9.0,5,may,Q2,2024,Thursday,False,fy2025
20240515,2024-05-15,15.0,5,May,Q2,2024,Wednesday,False,FY2025
20231007,2023-10-07,7.0,10,October,  Q4  ,2023,Saturday,True,FY2024
20230219,2023-02-19,19.0,2,February,Q1,2023,Sunday,True,FY2023
20230821,2023-08-21,21.0,8,August,Q3,2023,  MONDAY,False,FY2024
20220901,2022-09-01,1.0,9,September,Q3,2022,Thursday,,FY2023
20211130,2021-11-30,30.0,11,November,Q4,2021,Tuesday,False,FY2022
20240713,2024-07-13,13.0,7,July,Q3   ,2024,Saturday,True,FY2025
20230921,2023-09-21,21.0,9,September,Q3,2023,Thursday,False,FY2024
20220130,2022-01-30,30.0,1,January,  Q1,2022,Sunday,True,FY2022
20240131,2024-01-31,31.0,1,January,Q1,2024,Wednesday,False,FY2024
20210430,2021-04-30,30.0,4,April,Q2,2021,friday,False,FY2022
20221004,2022-10-04,4.0,10,October,Q4,2022,Tuesday,False,FY2023
20230818,2023-08-18,18.0,8,August,Q3,2023,  Friday  ,False,FY2024
20240409,2024-04-09,9.0,4,  April,Q2,2024,Tuesday,,FY2025
20231103,2023-11-03,3.0,11,November,Q4,2023,Friday,False,FY2024
20240414,2024-04-14,14.0,4,April,Q2,2024,Sunday,,FY2025
20230412,2023-04-12,12.0,4,April,Q2,2023,Wednesday,False,FY2024
20220305,2022-03-05,5.0,3,March,Q1,2022,Saturday,True,FY2022
20210619,2021-06-19,19.0,6,June,Q2,2021,Saturday,True,FY2022
20211220,2021-12-20,20.0,12,December,q4,2021,Monday,False,FY2022
20220610,2022-06-10,10.0,6,JUNE,Q2,2022,Friday,False,FY2023   
20240404,2024-04-04,4.0,4,April,Q2,2024,Thursday,,FY2025
20240506,2024-05-06,,5,May,Q2,2024,Monday,False,FY2025
20230328,2023-03-28,28.0,3,March   ,Q1,2023,Tuesday,False,FY2023
20230201,2023-02-01,1.0,2,February,Q1,2023,WEDNESDAY,False,FY2023
20210928,2021-09-28,28.0,9,SEPTEMBER,Q3,2021,  Tuesday,False,FY2022
20220813,2022-08-13,13.0,8,August,Q3,2022,Saturday,True,FY2023
20210824,2021-08-24,24.0,8,August,Q3,2021,Tuesday,False,FY2022
20211129,2021-11-29,29.0,11,November   ,Q4,2021,Monday,False,FY2022
20240430,2024-04-30,30.0,4,April,Q2,2024,Tuesday,False,FY2025
20230331,2023-03-31,31.0,3,March,Q1,2023,FRIDAY,False,FY2023
20231111,2023-11-11,11.0,11,November,Q4,2023,  Saturday,True,FY2024
20220701,2022-07-01,1.0,7,July,Q3,2022,FRIDAY,False,FY2023
20230204,2023-02-04,4.0,2,February,Q1,2023,Saturday,True,FY2023
20240110,2024-01-10,,1,January,Q1,2024,Wednesday,False,FY2024
20210728,2021-07-28,28.0,7,July,q3,2021,Wednesday,False,fy2022
20211016,2021-10-16,16.0,10,October,Q4,2021,Saturday,True,FY2022
20210415,2021-04-15,15.0,4,April,Q2   ,2021,Thursday,False,FY2022
20210825,2021-08-25,25.0,8,August,Q3,2021,  Wednesday,False,FY2022
20241026,2024-10-26,26.0,10,  October,q4,2024,Saturday,True,Fy2025
20220213,2022-02-13,13.0,2,february   ,Q1,2022,Sunday,True,FY2022
20220716,2022-07-16,16.0,7,  July,  Q3,2022,saturday,,FY2023   
20210123,2021-01-23,23.0,1,January,Q1,2021,Saturday,True,FY2021
20210724,2021-07-24,24.0,7,July,q3,2021,Saturday,True,FY2022
20230324,2023-03-24,24.0,3,March,Q1,2023,Friday,False,FY2023
20230414,2023-04-14,14.0,4,April,Q2,2023,Friday,False,FY2024
20230521,2023-05-21,21.0,5,May,Q2,2023,Sunday,True,FY2024
20230923,2023-09-23,23.0,9,September,Q3,2023,Saturday,True,FY2024
20240930,2024-09-30,30.0,9,September,Q3,2024,Monday,False,FY2025
20241229,2024-12-29,29.0,12,December,Q4,2024,Sunday,True,FY2025
20241013,2024-10-13,13.0,10,October,Q4,2024,Sunday,True,FY2025
20230223,2023-02-23,23.0,2,  FEBRUARY,Q1,2023,Thursday,False,FY2023
20240624,2024-06-24,24.0,6,June,Q2,2024,Monday,False,  FY2025  
20231224,2023-12-24,24.0,12,December,q4,2023,Sunday,True,FY2024
20240902,2024-09-02,2.0,9,September,Q3,2024,Monday,False,FY2025
20240604,2024-06-04,4.0,6,June,Q2,2024,  Tuesday,False,FY2025
20210120,2021-01-20,20.0,1,  January,Q1,2021,Wednesday,False,FY2021
20240527,2024-05-27,27.0,5,May,Q2,2024,monday,False,FY2025
20221024,2022-10-24,24.0,10,October,  Q4,2022,Monday   ,False,FY2023
20220408,2022-04-08,8.0,4,April,Q2,2022,Friday,False,FY2023
20220921,2022-09-21,21.0,9,September,Q3,2022,WEDNESDAY   ,False,FY2023
20220620,2022-06-20,20.0,6,June,Q2,2022,MONDAY,False,FY2023
20210323,2021-03-23,23.0,3,March,Q1,2021,Tuesday,False,FY2021
20220925,2022-09-25,25.0,9,September,Q3,2022,SUNDAY   ,True,FY2023
20240324,2024-03-24,24.0,3,March,Q1,2024,Sunday,True,FY2024
20210221,2021-02-21,21.0,2,  February  ,Q1,2021,Sunday   ,True,FY2021
20210917,2021-09-17,17.0,9,September,Q3,2021,Friday   ,False,FY2022
20241210,2024-12-10,10.0,12,December,q4,2024,Tuesday,False,FY2025
20220727,2022-07-27,27.0,7,July   ,Q3,2022,Wednesday,False,FY2023
20220201,2022-02-01,1.0,2,February   ,Q1,2022,Tuesday,False,FY2022
20230812,2023-08-12,12.0,8,August,Q3,2023,Saturday,True,FY2024
20240722,2024-07-22,22.0,7,July,Q3,2024,  Monday  ,False,FY2025
20230108,2023-01-08,8.0,1,January,Q1,2023,Sunday,True,FY2023   
20230628,2023-06-28,28.0,6,June,Q2,2023,Wednesday,False,FY2024
20220325,2022-03-25,25.0,3,March,Q1,2022,Friday,False,FY2022
20220830,2022-08-30,,8,August,Q3   ,2022,Tuesday,False,FY2023
20240221,2024-02-21,21.0,2,February,Q1,2024,wednesday,False,FY2024
20220831,2022-08-31,31.0,8,August,Q3   ,2022,Wednesday,False,Fy2023
20210219,2021-02-19,19.0,2,February,Q1,2021,Friday,False,FY2021
20210405,2021-04-05,5.0,4,  april,Q2,2021,Monday,False,FY2022
20230830,2023-08-30,30.0,8,August,Q3,2023,Wednesday   ,False,FY2024
20240129,2024-01-29,29.0,1,January,Q1,2024,Monday,False,FY2024
20211027,2021-10-27,27.0,10,October,Q4,2021,Wednesday,,FY2022
20240411,2024-04-11,11.0,4,  April,Q2,2024,thursday,False,FY2025
20240329,2024-03-29,29.0,3,March,Q1,2024,Friday,False,FY2024
20231009,2023-10-09,9.0,10,  OCTOBER,Q4,2023,Monday,,FY2024
20221226,2022-12-26,,12,December,Q4,2022,Monday,False,FY2023
20231126,2023-11-26,26.0,11,November,Q4,2023,Sunday,True,FY2024
20241127,2024-11-27,27.0,11,November,Q4,2024,Wednesday,False,FY2025
20241224,2024-12-24,24.0,12,December,Q4,2024,tuesday,False,FY2025
20220323,2022-03-23,23.0,3,  MARCH,  Q1  ,2022,Wednesday,False,FY2022
20240522,2024-05-22,22.0,5,May,Q2,2024,Wednesday,False,FY2025
20210815,2021-08-15,15.0,8,August,Q3,2021,Sunday,True,FY2022
20231008,2023-10-08,8.0,10,October   ,Q4,2023,Sunday,,FY2024
20220916,2022-09-16,16.0,9,September,Q3,2022,Friday,False,FY2023
20240420,2024-04-20,20.0,4,April,q2,2024,  SATURDAY,True,FY2025
20240603,2024-06-03,3.0,6,june,Q2,2024,monday,False,FY2025
20240703,2024-07-03,3.0,7,July,Q3,2024,  wednesday,False,FY2025
20210118,2021-01-18,18.0,1,January,Q1,2021,  Monday,False,FY2021
20220523,2022-05-23,23.0,5,May,Q2,2022,Monday,False,FY2023
20230508,2023-05-08,8.0,5,MAY,Q2,2023,Monday   ,False,FY2024
20220606,2022-06-06,6.0,6,June,Q2,2022,Monday,,FY2023
20230124,2023-01-24,24.0,1,January,Q1,2023,Tuesday   ,,FY2023
20230911,2023-09-11,11.0,9,September,Q3,2023,Monday,False,FY2024
20230610,2023-06-10,10.0,6,June,Q2,2023,Saturday,True,FY2024
20230711,2023-07-11,11.0,7,July,q3,2023,Tuesday,False,FY2024
20240404,2024-04-04,4.0,4,April,Q2,2024,Thursday,,FY2025
20240309,2024-03-09,9.0,3,March,Q1,2024,Saturday,True,FY2024
20240416,2024-04-16,16.0,4,April,Q2,2024,  tuesday,False,FY2025
20240330,2024-03-30,30.0,3,March,Q1,2024,Saturday,True,FY2024
20210817,2021-08-17,17.0,8,AUGUST,q3,2021,tuesday,False,FY2022
20241215,2024-12-15,15.0,12,December,Q4,2024,Sunday,True,FY2025
20241031,2024-10-31,31.0,10,October,  Q4,2024,Thursday,False,FY2025
20230525,2023-05-25,25.0,5,May,Q2,2023,Thursday,False,FY2024
20220605,2022-06-05,5.0,6,June,Q2,2022,sunday,,FY2023
20230820,2023-08-20,20.0,8,August,Q3,2023,SUNDAY,True,FY2024
20211014,2021-10-14,14.0,10,October,Q4,2021,Thursday,False,FY2022
20220912,2022-09-12,,9,September,Q3,2022,Monday,False,FY2023
20210117,2021-01-17,17.0,1,January,Q1,2021,Sunday,True,FY2021
20240303,2024-03-03,3.0,3,March,Q1,2024,Sunday,True,FY2024
20241228,2024-12-28,28.0,12,December,  Q4,2024,Saturday,True,FY2025
20240929,2024-09-29,,9,September,Q3,2024,Sunday,True,FY2025
20240518,2024-05-18,18.0,5,May,Q2,2024,Saturday,True,FY2025
20220726,2022-07-26,26.0,7,July,Q3,2022,Tuesday,False,FY2023
20221130,2022-11-30,30.0,11,NOVEMBER,Q4,2022,Wednesday,False,FY2023
20210516,2021-05-16,16.0,5,May,Q2,2021,Sunday,True,  FY2022
20241113,2024-11-13,13.0,11,november,Q4,2024,Wednesday,False,FY2025
20241214,2024-12-14,14.0,12,december,Q4,2024,Saturday,True,FY2025
20210731,2021-07-31,,7,July,Q3,2021,Saturday,True,FY2022
20240109,2024-01-09,9.0,1,January   ,Q1,2024,Tuesday,False,FY2024
20220904,2022-09-04,4.0,9,  SEPTEMBER  ,Q3,2022,Sunday,True,FY2023
20231029,2023-10-29,29.0,10,October,Q4,2023,Sunday,True,FY2024
20210330,2021-03-30,30.0,3,  March,Q1,2021,TUESDAY,False,FY2021
20230211,2023-02-11,11.0,2,  FEBRUARY,Q1,2023,Saturday,True,FY2023
20211026,2021-10-26,26.0,10,October,Q4,2021,Tuesday   ,False,FY2022
20230907,2023-09-07,7.0,9,September,  Q3,2023,Thursday,False,FY2024
20240603,2024-06-03,3.0,6,june,Q2,2024,monday,False,FY2025
20230203,2023-02-03,3.0,2,February,Q1,2023,friday,False,FY2023
20230726,2023-07-26,26.0,7,July,Q3,2023,Wednesday,False,fy2024
20221209,2022-12-09,9.0,12,December,Q4,2022,  friday  ,False,FY2023
20210215,2021-02-15,15.0,2,February,Q1,2021,Monday,False,FY2021   
20241103,2024-11-03,3.0,11,November,Q4,2024,Sunday,True,FY2025
20230204,2023-02-04,4.0,2,February,Q1,2023,Saturday,True,FY2023
20230719,2023-07-19,19.0,7,July,Q3,2023,Wednesday,False,FY2024
20220311,2022-03-11,11.0,3,March,Q1,2022,Friday,False,FY2022
20220613,2022-06-13,13.0,6,June,Q2,2022,Monday,False,FY2023
20210617,2021-06-17,17.0,6,June,Q2,2021,Thursday,False,FY2022
20220710,2022-07-10,10.0,7,July,Q3,2022,  Sunday,True,FY2023
20220427,2022-04-27,27.0,4,April,Q2,2022,Wednesday,False,FY2023
20210613,2021-06-13,13.0,6,June,Q2,2021,Sunday,True,FY2022
20230816,2023-08-16,16.0,8,August,  Q3  ,2023,Wednesday,False,FY2024
20240510,2024-05-10,10.0,5,May,q2,2024,Friday,False,FY2025
20210421,2021-04-21,21.0,4,April,Q2,2021,wednesday,False,FY2022
20231208,2023-12-08,8.0,12,December,Q4,2023,Friday   ,False,FY2024
20231101,2023-11-01,1.0,11,November,Q4,2023,Wednesday,False,FY2024
20240426,2024-04-26,26.0,4,April,Q2,2024,Friday,False,FY2025
20230618,2023-06-18,18.0,6,June,Q2,2023,SUNDAY,True,FY2024
20220927,2022-09-27,27.0,9,September,Q3,2022,tuesday,False,FY2023
20210304,2021-03-04,4.0,3,March,Q1,2021,Thursday,False,FY2021
20230303,2023-03-03,3.0,3,  March,Q1,2023,  Friday,False,  FY2023  
20211129,2021-11-29,29.0,11,November   ,Q4,2021,Monday,False,FY2022
20210102,2021-01-02,2.0,1,January,Q1,2021,saturday,True,  FY2021  
20221003,2022-10-03,3.0,10,October,Q4,2022,MONDAY,False,FY2023
20210523,2021-05-23,23.0,5,May,Q2,2021,Sunday,True,FY2022
20240114,2024-01-14,14.0,1,January,Q1,2024,Sunday,True,FY2024
20240929,2024-09-29,,9,September,Q3,2024,Sunday,True,FY2025
20230608,2023-06-08,8.0,6,JUNE,Q2,2023,Thursday,False,FY2024
20231220,2023-12-20,20.0,12,December,Q4   ,2023,Wednesday,False,FY2024
20230316,2023-03-16,16.0,3,  MARCH  ,Q1,2023,Thursday,False,FY2023
20210718,2021-07-18,18.0,7,July,Q3,2021,Sunday,True,FY2022
20220406,2022-04-06,6.0,4,April,Q2,2022,Wednesday,False,FY2023
20210609,2021-06-09,9.0,6,June,Q2,2021,Wednesday,False,  fy2022
20241015,2024-10-15,15.0,10,October,Q4,2024,Tuesday,False,FY2025
20210315,2021-03-15,15.0,3,March,Q1,2021,Monday,False,FY2021
20220801,2022-08-01,1.0,8,August,Q3,2022,Monday   ,False,FY2023
20230401,2023-04-01,1.0,4,April   ,Q2,2023,Saturday,True,FY2024
20210325,2021-03-25,25.0,3,MARCH,Q1,2021,Thursday,False,FY2021
20220915,2022-09-15,15.0,9,September,Q3,2022,Thursday,False,FY2023
20241011,2024-10-11,11.0,10,October,Q4,2024,Friday,False,FY2025
20241221,2024-12-21,21.0,12,december,Q4,2024,Saturday,True,FY2025
20241127,2024-11-27,27.0,11,November,Q4,2024,Wednesday,False,FY2025
20220304,2022-03-04,4.0,3,March,Q1,2022,Friday,False,FY2022
20211017,2021-10-17,17.0,10,October,Q4,2021,Sunday,True,FY2022   
20220614,2022-06-14,14.0,6,June,Q2,2022,Tuesday   ,False,  FY2023  
20230611,2023-06-11,11.0,6,June,Q2,2023,sunday,True,FY2024
20240824,2024-08-24,24.0,8,August,Q3,2024,Saturday,True,FY2025
20240529,2024-05-29,29.0,5,may,Q2,2024,Wednesday,False,FY2025
20220206,2022-02-06,6.0,2,February,Q1,2022,Sunday,,FY2022
20210604,2021-06-04,4.0,6,June,Q2,2021,Friday,False,FY2022
20241020,2024-10-20,20.0,10,October,Q4,2024,Sunday,True,FY2025
20240421,2024-04-21,21.0,4,april,Q2,2024,sunday,True,FY2025
20240304,2024-03-04,4.0,3,March,Q1,2024,Monday,False,FY2024
20230714,2023-07-14,,7,July,Q3,2023,Friday,False,fy2024
20221027,2022-10-27,27.0,10,October,Q4,2022,THURSDAY,False,FY2023
20230101,2023-01-01,1.0,1,January,Q1,2023,Sunday,,FY2023
20230409,2023-04-09,9.0,4,APRIL,Q2,2023,Sunday,True,FY2024
20240222,2024-02-22,22.0,2,February,Q1,2024,Thursday,False,FY2024
20221112,2022-11-12,12.0,11,  november,Q4,2022,Saturday,True,FY2023
20240505,2024-05-05,5.0,5,May,Q2,2024,Sunday,True,FY2025
20240707,2024-07-07,,7,July,  Q3,2024,Sunday,True,  FY2025
20220730,2022-07-30,30.0,7,July,Q3,2022,Saturday,True,FY2023
20240419,2024-04-19,19.0,4,April,Q2,2024,Friday,False,FY2025
20211111,2021-11-11,11.0,11,November,Q4,2021,Thursday,False,FY2022
20230519,2023-05-19,19.0,5,May,Q2,2023,friday,False,FY2024
20241001,2024-10-01,1.0,10,October,Q4,2024,tuesday,False,FY2025
20220303,2022-03-03,3.0,3,March,Q1,2022,  Thursday,False,FY2022
20211030,2021-10-30,30.0,10,October,Q4,2021,Saturday,True,FY2022
20240617,2024-06-17,17.0,6,June,Q2,2024,Monday,False,Fy2025
20240202,2024-02-02,2.0,2,February,Q1,2024,Friday,False,FY2024
20220817,2022-08-17,17.0,8,  august  ,Q3,2022,Wednesday,False,  fy2023
20240423,2024-04-23,23.0,4,April,Q2,2024,tuesday,False,FY2025
20220506,2022-05-06,6.0,5,May,Q2,2022,Friday,False,FY2023
20220606,2022-06-06,6.0,6,June,Q2,2022,Monday,,FY2023
20211011,2021-10-11,11.0,10,OCTOBER,Q4,2021,monday,False,  FY2022
20220507,2022-05-07,7.0,5,May,Q2,2022,  Saturday,True,fy2023
20220227,2022-02-27,27.0,2,February,  Q1,2022,  SUNDAY  ,True,FY2022
20221129,2022-11-29,29.0,11,  NOVEMBER  ,Q4,2022,Tuesday,False,FY2023
20230928,2023-09-28,,9,September,Q3,2023,Thursday,False,FY2024
20230626,2023-06-26,26.0,6,june,Q2,2023,Monday,False,FY2024
20220320,2022-03-20,20.0,3,March,Q1,2022,Sunday,True,FY2022
20220713,2022-07-13,13.0,7,July,Q3,2022,Wednesday,False,FY2023
20231026,2023-10-26,26.0,10,October,Q4,2023,Thursday,False,FY2024
20210224,2021-02-24,24.0,2,  February,Q1,2021,Wednesday,False,FY2021
20240402,2024-04-02,2.0,4,April,  Q2,2024,Tuesday,False,FY2025
20240808,2024-08-08,8.0,8,  August,Q3,2024,Thursday,False,FY2025
20230708,2023-07-08,8.0,7,July,Q3,2023,Saturday,True,FY2024
20230714,2023-07-14,,7,July,Q3,2023,Friday,False,fy2024
20221111,2022-11-11,11.0,11,November,Q4,2022,Friday,False,FY2023
20220214,2022-02-14,14.0,2,february,Q1,2022,  Monday,,FY2022
20210113,2021-01-13,13.0,1,January,Q1,2021,Wednesday,False,FY2021
20230404,2023-04-04,4.0,4,April,Q2,2023,  Tuesday,False,FY2024
20220209,2022-02-09,9.0,2,February,Q1,2022,WEDNESDAY,False,FY2022
20231128,2023-11-28,28.0,11,  NOVEMBER  ,Q4,2023,Tuesday,False,FY2024
20210315,2021-03-15,15.0,3,March,Q1,2021,Monday,False,FY2021
20210715,2021-07-15,15.0,7,July,  Q3,2021,Thursday,False,FY2022
20220204,2022-02-04,,2,february,Q1,2022,  friday,False,FY2022
20211105,2021-11-05,5.0,11,November,Q4,2021,Friday,False,FY2022
20231108,2023-11-08,8.0,11,NOVEMBER,Q4,2023,Wednesday,False,FY2024
20230301,2023-03-01,1.0,3,March,Q1,2023,  Wednesday  ,False,  fy2023
20221112,2022-11-12,12.0,11,  november,Q4,2022,Saturday,True,FY2023
20221228,2022-12-28,28.0,12,December,Q4,2022,Wednesday,False,FY2023
20221107,2022-11-07,7.0,11,November,Q4,2022,MONDAY   ,False,FY2023
20210804,2021-08-04,4.0,8,August,Q3,2021,Wednesday,,FY2022
20241017,2024-10-17,17.0,10,OCTOBER,Q4,2024,Thursday,False,FY2025
20210613,2021-06-13,13.0,6,June,Q2,2021,Sunday,True,FY2022
20230207,2023-02-07,7.0,2,February,Q1,2023,Tuesday   ,False,FY2023
20210618,2021-06-18,,6,June,Q2,2021,Friday,False,FY2022
20220714,2022-07-14,14.0,7,July,Q3,2022,Thursday,False,FY2023
20220615,2022-06-15,15.0,6,june,Q2,2022,Wednesday,False,FY2023
20220425,2022-04-25,,4,April,Q2,2022,Monday,False,FY2023
20220623,2022-06-23,23.0,6,June,Q2,2022,  thursday,False,FY2023
20221202,2022-12-02,2.0,12,December,Q4   ,2022,Friday,False,FY2023
20240413,2024-04-13,13.0,4,April,Q2,2024,saturday,True,FY2025
20240613,2024-06-13,13.0,6,June,Q2,2024,THURSDAY,,FY2025
20211008,2021-10-08,8.0,10,October,Q4,2021,Friday,False,FY2022
20240106,2024-01-06,6.0,1,January,Q1,2024,Saturday,True,FY2024
20220512,2022-05-12,12.0,5,May,Q2,2022,Thursday,False,FY2023
20211108,2021-11-08,8.0,11,November,Q4,2021,Monday,False,FY2022
20210512,2021-05-12,12.0,5,MAY   ,Q2,2021,wednesday,False,FY2022
20210909,2021-09-09,9.0,9,September,Q3,2021,Thursday,False,FY2022
20220404,2022-04-04,4.0,4,April,Q2,2022,Monday,,FY2023
20220510,2022-05-10,10.0,5,May,Q2,2022,TUESDAY,False,FY2023
20240219,2024-02-19,19.0,2,FEBRUARY,Q1,2024,Monday,False,FY2024
20220409,2022-04-09,,4,April   ,Q2,2022,Saturday,True,Fy2023
20240823,2024-08-23,23.0,8,August,Q3,2024,Friday,,FY2025
20221010,2022-10-10,10.0,10,October,q4,2022,Monday,,FY2023
20241108,2024-11-08,8.0,11,November,Q4,2024,Friday,,FY2025
20230408,2023-04-08,8.0,4,April,Q2,2023,Saturday,True,FY2024
20220808,2022-08-08,8.0,8,August,Q3,2022,  MONDAY  ,False,FY2023
20240709,2024-07-09,9.0,7,July,Q3,2024,TUESDAY,False,FY2025
20210513,2021-05-13,13.0,5,May,Q2,2021,Thursday,False,FY2022
20230330,2023-03-30,30.0,3,March,Q1,2023,Thursday,False,FY2023
20211226,2021-12-26,26.0,12,December,Q4,2021,Sunday,True,fy2022   
20230405,2023-04-05,5.0,4,April,Q2,2023,  Wednesday  ,False,FY2024
20230619,2023-06-19,19.0,6,  june,Q2,2023,Monday,False,FY2024
20241101,2024-11-01,1.0,11,  November,Q4,2024,Friday,False,FY2025
20240721,2024-07-21,21.0,7,July,Q3,2024,Sunday,True,FY2025
20210828,2021-08-28,28.0,8,August,  Q3,2021,SATURDAY   ,True,  fy2022  
20211217,2021-12-17,17.0,12,December,Q4   ,2021,Friday,False,FY2022
20241216,2024-12-16,16.0,12,December,Q4,2024,MONDAY   ,,FY2025
20231218,2023-12-18,18.0,12,December,Q4,2023,MONDAY,False,FY2024
20240210,2024-02-10,10.0,2,February,Q1,2024,  Saturday,True,FY2024
20230716,2023-07-16,16.0,7,July,Q3,2023,Sunday,True,FY2024
20240705,2024-07-05,5.0,7,July,Q3,2024,Friday,False,FY2025
20221022,2022-10-22,22.0,10,October,Q4,2022,Saturday,True,FY2023
20230814,2023-08-14,14.0,8,AUGUST,Q3,2023,Monday,False,FY2024
20230514,2023-05-14,14.0,5,May,Q2,2023,Sunday,,FY2024
20220725,2022-07-25,25.0,7,July,Q3,2022,Monday,False,FY2023
20221231,2022-12-31,31.0,12,December,Q4,2022,Saturday,True,FY2023
20241211,2024-12-11,11.0,12,  DECEMBER,Q4,2024,Wednesday,,FY2025
20221012,2022-10-12,12.0,10,october,Q4,2022,wednesday   ,False,FY2023   
20220712,2022-07-12,12.0,7,July,Q3,2022,Tuesday,False,FY2023
20221203,2022-12-03,3.0,12,December,Q4,2022,Saturday,True,FY2023
20210627,2021-06-27,27.0,6,June,Q2,2021,Sunday,True,FY2022
20210128,2021-01-28,28.0,1,January,Q1,2021,Thursday,False,FY2021
20220302,2022-03-02,2.0,3,March,Q1,2022,Wednesday,False,FY2022
20230730,2023-07-30,,7,July,Q3,2023,Sunday,True,FY2024
20231030,2023-10-30,30.0,10,October,Q4,2023,Monday,False,FY2024
20221001,2022-10-01,1.0,10,October,Q4,2022,  Saturday,True,FY2023
20221204,2022-12-04,4.0,12,December,Q4,2022,Sunday,True,FY2023
20220503,2022-05-03,3.0,5,May,Q2,2022,Tuesday,False,FY2023
20230912,2023-09-12,12.0,9,  September,Q3,2023,tuesday,False,FY2024
20240206,2024-02-06,6.0,2,February,Q1,2024,Tuesday,False,FY2024
20210716,2021-07-16,16.0,7,July,Q3,2021,Friday,False,FY2022
20241005,2024-10-05,5.0,10,October,Q4,2024,Saturday,,FY2025
20220511,2022-05-11,,5,May,Q2,2022,Wednesday,False,fy2023
20220821,2022-08-21,21.0,8,  AUGUST,Q3,2022,Sunday,True,FY2023
20210822,2021-08-22,22.0,8,August,Q3,2021,Sunday,True,FY2022
20230605,2023-06-05,5.0,6,June,Q2,2023,  Monday  ,False,fy2024
20210401,2021-04-01,1.0,4,April,Q2,2021,  Thursday,False,FY2022
20210220,2021-02-20,20.0,2,February,Q1,2021,Saturday,True,FY2021
20210920,2021-09-20,,9,SEPTEMBER,Q3,2021,MONDAY,False,FY2022
20230725,2023-07-25,25.0,7,July,Q3,2023,  Tuesday  ,False,FY2024
20231112,2023-11-12,12.0,11,November,Q4,2023,Sunday,True,FY2024
20210529,2021-05-29,29.0,5,May,Q2,2021,Saturday,True,  FY2022  
20240914,2024-09-14,14.0,9,September,Q3,2024,Saturday,True,FY2025
20220126,2022-01-26,26.0,1,January,Q1,2022,Wednesday,False,FY2022
20240119,2024-01-19,19.0,1,January,Q1,2024,Friday,False,fy2024
20210320,2021-03-20,20.0,3,March,Q1,2021,Saturday,True,FY2021
20240831,2024-08-31,31.0,8,August,Q3,2024,SATURDAY,True,  FY2025
20220504,2022-05-04,,5,MAY   ,Q2,2022,Wednesday,,FY2023
